id,mmsi,length,width,polarMode,centerLookAngle,heightspace,widthspace,path
Ship_C07S11N1975,,,,DH,33.54,1.715848,1.124222,Other\Othertypeofship
Ship_C07S11N1975,,,,DH,33.54,1.715848,1.124222,Other\Othertypeofship
Ship_C07S11N1975,,,,DH,33.54,1.715848,1.124222,Other\Othertypeofship
Ship_C07S11N1975,,,,DH,33.54,1.715848,1.124222,Other\Othertypeofship
Ship_C07S11N1975,,,,DH,33.54,1.715848,1.124222,Other\Othertypeofship
Ship_C07S11N1982,219097000,110,21,DH,33.54,1.715385,1.124222,Other\Othertypeofship
Ship_C07S11N1983,231099000,75,13,DH,33.54,1.715385,1.124222,Other\Othertypeofship
Ship_C07S11N1984,412277590,0,0,DH,27.28,1.730781,1.124222,Other\Othertypeofship
Ship_C07S11N1985,99,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N1986,51004051,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N1987,150921022,10,1,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N1988,161101001,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N1989,189000104,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N1990,200005974,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N1991,51005052,8,3,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N1992,200010372,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N1993,200012277,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N1994,51005096,8,3,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N1995,200014148,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N1996,60309051,8,3,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N1997,411382028,8,3,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N1998,60309068,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N1999,60402052,8,3,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2000,71376182,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2001,412370537,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2002,77302411,4,4,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2003,88860555,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2004,98301892,4,4,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2005,412412800,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2006,123504,8,58,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2007,98303452,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2008,98307705,4,4,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2009,412416602,30,8,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2010,98309597,4,4,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2011,98314380,13,3,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2012,98314903,4,4,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2013,98314934,4,4,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2014,98314960,4,4,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2015,98316123,4,4,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2016,412432624,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2017,98316247,4,4,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2018,412442404,30,6,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2019,98316654,4,4,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2020,412449700,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2021,999933,8,3,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2022,98316829,10,3,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2023,412756330,35,9,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2024,98317063,4,4,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2025,98317067,4,4,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2026,413270544,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2027,413270555,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2028,413284022,8,3,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2029,98317703,10,3,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2030,413351920,59,13,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2031,413358046,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2032,98317750,4,4,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2033,413360180,67,14,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2034,413362098,120,10,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2035,413369666,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2036,413369718,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2037,413446968,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2038,413453550,63,15,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2039,11060003,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2040,418208503,8,3,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2041,421112111,7,6,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2042,455445544,8,2,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2043,688812696,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2044,900012286,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2045,900014076,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2046,900014950,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2047,900023470,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2048,900024541,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2049,900029564,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2050,900029586,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2051,900188836,8,3,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2052,18208507,8,3,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2053,41104023,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2054,98326615,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2055,98328329,4,4,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2056,50607012,8,3,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2057,98331355,0,0,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2058,50607022,8,3,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2059,98332023,4,4,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2060,98332027,4,4,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2061,50607076,8,3,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2061,,,,DH,42.51,1.702183,1.124222,Other\Othertypeofship
Ship_C07S11N2063,412354582,36,6,DH,42.51,1.702043,1.124222,Other\Othertypeofship
Ship_C07S11N2063,,,,DH,42.51,1.702043,1.124222,Other\Othertypeofship
Ship_C07S11N2065,412401486,0,0,DH,42.51,1.702043,1.124222,Other\Othertypeofship
Ship_C07S11N2066,412411022,37,6,DH,42.51,1.702043,1.124222,Other\Othertypeofship
Ship_C07S11N2066,,,,DH,42.51,1.702043,1.124222,Other\Othertypeofship
Ship_C07S11N2066,,,,DH,42.51,1.702043,1.124222,Other\Othertypeofship
Ship_C07S11N2066,,,,DH,42.51,1.702043,1.124222,Other\Othertypeofship
Ship_C07S11N2070,413353479,88,9,DH,42.51,1.702043,1.124222,Other\Othertypeofship
Ship_C07S11N2071,413353980,0,0,DH,42.51,1.702043,1.124222,Other\Othertypeofship
Ship_C07S11N2072,800033366,0,0,DH,42.51,1.702043,1.124222,Other\Othertypeofship
Ship_C07S11N2073,900030074,0,0,DH,42.51,1.702043,1.124222,Other\Othertypeofship
Ship_C07S11N2074,941000438,0,0,DH,42.51,1.702043,1.124222,Other\Othertypeofship
Ship_C07S11N2075,16416,50,6,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2076,100900629,50,6,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2077,412485224,30,6,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2078,412909453,0,0,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2079,413783127,42,8,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2080,800050343,0,0,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2081,800050348,0,0,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2082,412098706,0,0,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2083,998505219,10,1,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2084,998505499,10,1,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2085,9012168,0,0,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2086,998505500,10,1,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2087,998505501,10,1,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2088,998512019,0,0,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2089,998529338,0,0,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2090,999948664,10,1,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2091,999949007,0,0,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2092,412409246,0,0,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2093,26029482,8,3,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2094,51202033,8,3,DH,42.51,1.701968,1.124222,Other\Othertypeofship
Ship_C07S11N2095,123456,30,70,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2096,412592126,0,0,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2097,412759640,27,14,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2098,412761470,0,0,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2099,412761490,50,9,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2100,413356170,29,8,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2101,413374417,0,0,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2102,312887274,0,0,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2103,413400320,41,10,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2104,413404024,0,0,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2105,413411869,7,7,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2106,413429130,38,16,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2107,413431990,50,10,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2108,413434210,0,0,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2109,98303522,4,4,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2110,413449678,0,0,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2111,413450610,40,13,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2112,413451230,40,13,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2113,413458820,17,7,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2114,413553230,53,11,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2115,413554670,0,0,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2116,413988492,32,8,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2117,636092636,100,40,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2118,98309168,4,4,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2119,998505069,10,1,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2120,412380470,70,20,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2121,412380750,74,10,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2122,100900025,50,6,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2123,412422892,0,0,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2124,412423216,15,3,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2125,200003586,0,0,DH,42.51,1.701818,1.124222,Other\Othertypeofship
Ship_C07S11N2126,412901257,0,0,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2127,413434608,0,0,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2128,413554345,48,18,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2129,413690622,0,0,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2130,458888847,0,0,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2131,600013280,0,0,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2132,700097549,0,0,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2133,411526002,0,0,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2134,800075376,0,0,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2135,900200263,0,0,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2136,900298003,8,3,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2137,900300098,0,0,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2138,900300132,30,5,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2139,900300155,0,0,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2140,900300345,0,0,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2141,900300363,0,0,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2142,900361012,14,4,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2143,900404348,50,7,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2144,108668587,0,0,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2145,412353040,95,16,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2146,900405407,30,5,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2147,900471601,18,4,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2148,900472305,14,3,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2149,412357350,54,9,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2150,412365410,115,21,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2151,412372130,99,16,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2152,412372770,41,11,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2153,412372780,36,10,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2154,412372950,100,16,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2155,412373080,123,18,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2156,412373090,122,19,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2157,412375170,40,12,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2158,412377430,37,10,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2159,412400217,18,4,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2160,412424159,30,6,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2161,412425261,33,6,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2162,412425528,0,0,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2163,412750103,0,0,DH,42.51,1.701591,1.124222,Other\Othertypeofship
Ship_C07S11N2164,2065686,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2165,51401180,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2166,412438970,53,9,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2167,412470050,118,16,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2168,412474828,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2169,412703603,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2170,412750103,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2171,51401375,8,3,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2172,412758089,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2173,412758179,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2174,412758202,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2175,412758231,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2176,412758251,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2177,412921548,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2178,412921550,68,13,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2179,413000762,35,6,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2180,413329290,53,9,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2181,413329868,57,10,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2182,413329880,57,10,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2183,413329917,57,10,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2184,413330384,57,10,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2185,413330423,57,10,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2186,413350650,83,16,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2187,60903020,8,3,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2188,413356880,28,8,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2189,61130004,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2190,413417821,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2191,413432716,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2192,413456376,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2193,413501693,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2194,100780004,8,3,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2195,413554555,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2196,100836002,8,3,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2197,413825271,70,20,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2198,885072377,541,103,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2199,900000134,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2200,900022107,766,126,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2201,900022118,766,126,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2202,900130004,8,3,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2203,900130007,8,3,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2204,900298001,8,3,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2205,900300363,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2206,140000476,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2207,900511273,8,3,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2208,900522130,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2209,900522273,8,3,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2210,900522825,8,3,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2211,168168168,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2212,900544130,8,3,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2213,900931169,8,3,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2214,200012595,222,22,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2215,200022967,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2216,200919943,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2217,41101030,8,3,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2218,50402507,8,3,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2219,50402541,8,3,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2220,412400249,12,4,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2221,412400251,15,4,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2222,412400255,14,4,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2223,51005055,8,3,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2224,412404357,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2225,412406356,0,0,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2226,412413090,66,13,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2227,51401035,8,3,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2228,412432550,90,13,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2229,412434790,85,12,DH,42.51,1.701515,1.124222,Other\Othertypeofship
Ship_C07S11N2230,2065686,0,0,DH,42.51,1.701438,1.124222,Other\Othertypeofship
Ship_C07S11N2231,130550023,30,5,DH,42.51,1.701438,1.124222,Other\Othertypeofship
Ship_C07S11N2232,412758202,0,0,DH,42.51,1.701438,1.124222,Other\Othertypeofship
Ship_C07S11N2233,412758220,53,11,DH,42.51,1.701438,1.124222,Other\Othertypeofship
Ship_C07S11N2234,144504189,8,3,DH,42.51,1.701438,1.124222,Other\Othertypeofship
Ship_C07S11N2235,413333348,0,0,DH,42.51,1.701438,1.124222,Other\Othertypeofship
Ship_C07S11N2236,150201840,30,5,DH,42.51,1.701438,1.124222,Other\Othertypeofship
Ship_C07S11N2237,413353673,54,9,DH,42.51,1.701438,1.124222,Other\Othertypeofship
Ship_C07S11N2238,413356880,28,8,DH,42.51,1.701438,1.124222,Other\Othertypeofship
Ship_C07S11N2239,413363240,55,11,DH,42.51,1.701438,1.124222,Other\Othertypeofship
Ship_C07S11N2240,413377450,160,25,DH,42.51,1.701438,1.124222,Other\Othertypeofship
Ship_C07S11N2241,161000065,30,5,DH,42.51,1.701438,1.124222,Other\Othertypeofship
Ship_C07S11N2242,413406960,85,16,DH,42.51,1.701438,1.124222,Other\Othertypeofship
Ship_C07S11N2243,413432716,0,0,DH,42.51,1.701438,1.124222,Other\Othertypeofship
Ship_C07S11N2244,413432765,36,7,DH,42.51,1.701438,1.124222,Other\Othertypeofship
Ship_C07S11N2245,413450980,180,26,DH,42.51,1.701438,1.124222,Other\Othertypeofship
Ship_C07S11N2246,168168168,0,0,DH,42.51,1.701438,1.124222,Other\Othertypeofship
Ship_C07S11N2247,413458056,8,3,DH,42.51,1.701438,1.124222,Other\Othertypeofship
Ship_C07S11N2248,413690580,53,9,DH,42.51,1.701438,1.124222,Other\Othertypeofship
Ship_C07S11N2249,200001164,31,6,DH,42.51,1.701438,1.124222,Other\Othertypeofship
